%
% Comments go after a '%' sign.
%
%
% Relation: 18F0269
%
%
% Attributes: 8     Instances: 8820
%
%

@relation 18F0269

@attribute 'command' numeric
@attribute 'extradata' numeric
@attribute 'requirement' numeric
@attribute 'frame_window_start' numeric
@attribute 'frame_window_end' numeric
@attribute 'starting_frame' numeric
@attribute 'move' numeric
@attribute 'option' {'auto','manual'}

@data
0,22,2224,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,55,32767,55,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,18,32767,18,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,19,32767,19,32769,'manual'
0,15,0,10,10,10,1566,'auto'
32768,0,0,26,32767,26,32769,'manual'
0,0,2171,10,15,15,1726,'auto'
0,48,2171,1,15,1,1726,'auto'
4611686027017322496,47,0,1,14,14,1572,'manual'
4611686035607257088,15,0,1,11,11,1799,'manual'
64,0,0,10,15,15,1726,'manual'
16,0,0,10,15,15,1567,'manual'
0,0,0,15,15,15,1571,'auto'
32768,0,0,0,0,0,32769,'manual'
0,22,2228,3,3,3,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
0,22,1973,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,2003,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,20,32767,20,32769,'manual'
0,22,2228,3,3,3,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
4611686022722355200,47,0,1,32,32,1575,'manual'
0,0,0,33,33,33,1574,'auto'
32768,0,0,0,0,0,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
32768,0,0,25,32767,25,32769,'manual'
4611686052787126272,47,0,1,42,42,1577,'manual'
0,0,0,43,43,43,1576,'auto'
32768,0,0,0,0,0,32769,'manual'
32768,0,0,22,32767,22,32769,'manual'
0,22,2224,1,32767,1,32769,'auto'
32768,0,0,91,32767,91,32769,'manual'
8,13,0,20,40,20,1752,'manual'
4611686031312289792,13,0,1,40,10,1580,'manual'
4611686069966995456,13,0,1,40,10,1798,'manual'
4611686022722355200,13,0,1,40,10,1587,'manual'
4611686027017322496,1,0,1,40,10,1597,'manual'
4611686035607257088,13,0,1,40,10,1797,'manual'
4611686052787126272,13,0,1,40,10,1592,'manual'
32768,0,0,45,32767,45,32769,'manual'
0,22,2230,1,15,1,32769,'auto'
0,22,2236,16,32767,16,32769,'auto'
0,13,2242,25,25,25,1797,'auto'
0,13,2244,25,25,25,1592,'auto'
0,13,2246,25,25,25,1597,'auto'
0,13,2248,25,25,25,1798,'auto'
0,13,2250,25,25,25,1580,'auto'
32768,0,0,45,32767,45,32769,'manual'
0,49,0,13,13,13,1581,'auto'
32768,0,0,74,32767,74,32769,'manual'
32768,0,0,65,32767,65,32769,'manual'
4611686035607257104,0,0,1,1,1,1878,'manual'
8,13,0,1,55,17,1752,'manual'
64,13,0,1,55,1,1443,'manual'
4611686031312289792,13,0,1,40,5,1580,'manual'
4611686069966995456,13,0,1,40,5,1798,'manual'
4611686022722355200,13,0,1,40,5,1587,'manual'
4611686027017322496,1,0,1,40,5,1597,'manual'
4611686035607257088,13,0,1,40,5,1797,'manual'
4611686052787126272,13,0,1,19,5,1591,'manual'
4611686052787126272,13,0,20,40,20,1592,'manual'
32768,0,0,55,32767,55,32769,'manual'
0,22,2252,1,15,1,32769,'auto'
0,22,2258,16,32767,16,32769,'auto'
0,20,2264,30,30,30,1585,'auto'
0,20,2269,30,30,30,1586,'auto'
0,20,2274,30,30,30,1584,'auto'
32768,0,0,55,32767,55,32769,'manual'
0,22,2279,1,15,1,32769,'auto'
0,22,2258,16,32767,16,32769,'auto'
0,22,2285,1,32767,1,32769,'auto'
0,22,2294,1,32767,1,32769,'auto'
0,10,2303,20,21,20,1823,'auto'
32768,0,0,49,32767,49,32769,'manual'
0,22,2306,1,10,1,32769,'auto'
0,22,2279,1,10,1,32769,'auto'
0,22,2258,11,32767,11,32769,'auto'
0,22,2313,1,32767,1,32769,'auto'
0,22,2322,1,32767,1,32769,'auto'
0,15,2331,36,36,36,1585,'auto'
0,10,1602,11,12,11,1838,'auto'
0,22,2337,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,36,32767,36,32769,'manual'
0,22,2342,1,15,1,32769,'auto'
0,22,2258,16,32767,16,32769,'auto'
0,22,2148,1,32767,1,32769,'auto'
0,22,2157,1,32767,1,32769,'auto'
0,22,2348,1,32767,1,32769,'auto'
0,10,1282,1,32767,1,1777,'auto'
32768,0,0,48,32767,48,32769,'manual'
4611686027017322496,15,0,1,32,18,1589,'manual'
4611686035607257088,15,0,1,18,18,1588,'manual'
32768,0,0,38,32767,38,32769,'manual'
32768,0,0,56,32767,56,32769,'manual'
0,22,1644,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,52,32767,52,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
0,22,2224,1,32767,1,32769,'auto'
0,0,1294,25,26,25,1593,'auto'
32768,0,0,62,32767,62,32770,'manual'
0,22,2224,1,32767,1,32769,'auto'
0,0,1294,25,26,25,1593,'auto'
32768,0,0,62,32767,62,32770,'manual'
32768,0,0,45,32767,45,32769,'manual'
32768,0,0,50,32767,50,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
32768,0,0,40,32767,40,32769,'manual'
0,22,2351,1,32767,1,32769,'auto'
32768,0,0,55,32767,55,32769,'manual'
0,22,2214,1,32767,1,32769,'auto'
0,22,2219,1,32767,1,32769,'auto'
0,22,1490,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
0,10,2361,3,10,3,1599,'auto'
0,10,2364,3,10,3,1599,'auto'
32768,0,0,54,32767,54,32769,'manual'
0,22,2367,1,32767,1,32769,'auto'
32768,0,0,54,32767,54,32769,'manual'
4611686035607257088,0,0,1,16,15,1794,'manual'
4611686052787126272,15,0,1,19,14,1601,'manual'
32768,0,0,30,32767,30,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
32768,0,0,47,32767,47,32769,'manual'
0,22,1973,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,23,32767,23,32769,'manual'
0,22,1973,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,18,32767,18,32769,'manual'
0,22,2013,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
4611686022722355200,15,0,1,10,10,1607,'manual'
4611686052787126272,15,0,1,10,10,1609,'manual'
32768,0,0,29,32767,29,32769,'manual'
4611686052787126272,15,0,1,27,17,1706,'manual'
32768,0,0,37,32767,37,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
0,22,2372,1,32767,1,32769,'auto'
32768,0,0,56,32767,56,32769,'manual'
32768,0,0,0,0,0,32772,'manual'
32768,0,0,0,0,0,32772,'manual'
32768,0,0,0,0,0,32772,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
4611686069966995456,13,0,1,1,1,1623,'manual'
4611686022722355200,15,0,1,14,14,1616,'manual'
32768,0,0,40,32767,40,32769,'manual'
4611686052787126272,15,0,1,34,22,1622,'manual'
64,0,0,20,20,20,1617,'manual'
32768,0,0,40,32767,40,32769,'manual'
8,13,0,20,40,20,1752,'manual'
4611686031312289792,13,0,1,40,15,1580,'manual'
4611686069966995456,13,0,1,40,15,1798,'manual'
4611686022722355200,13,0,1,40,15,1587,'manual'
4611686027017322496,1,0,1,40,15,1597,'manual'
4611686035607257088,13,0,1,40,15,1797,'manual'
4611686052787126272,13,0,1,40,15,1592,'manual'
32768,0,0,45,32767,45,32769,'manual'
0,22,2013,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,2013,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,10,1369,1,10,1,2209,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,10,1367,1,10,1,2210,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,2137,1,32767,1,32769,'auto'
0,22,2214,1,32767,1,32769,'auto'
0,22,2219,1,32767,1,32769,'auto'
0,22,2224,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,50,32767,50,32769,'manual'
0,0,22,1,32767,1,363,'auto'
0,10,2376,1,32767,1,1624,'auto'
0,23,2378,20,20,20,1625,'auto'
0,23,2385,20,20,20,1625,'auto'
32768,0,0,52,32767,52,32769,'manual'
0,0,22,1,32767,1,363,'auto'
0,23,2378,20,20,20,1625,'auto'
0,23,2385,20,20,20,1625,'auto'
32768,0,0,52,32767,52,32769,'manual'
32768,0,0,121,32767,121,32769,'manual'
32768,5,0,121,32767,121,32777,'manual'
0,22,1284,1,32767,1,32769,'auto'
0,22,2387,1,32767,1,32769,'auto'
0,48,2166,1,8,1,1784,'auto'
0,10,1282,13,14,13,1629,'auto'
0,0,1294,13,14,13,1628,'auto'
4611686035607257088,13,0,1,8,1,1784,'manual'
32768,0,0,43,32767,43,32769,'manual'
32768,0,0,39,32767,39,32769,'manual'
0,15,2166,40,40,40,1585,'auto'
32768,0,0,40,32767,40,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,35,32767,35,32769,'manual'
0,22,2392,1,32767,1,32769,'auto'
4611686027017322512,0,0,1,1,1,1878,'manual'
32768,0,0,47,32767,47,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,23,32767,23,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
4611686031312289856,13,0,1,1,1,1720,'manual'
4611686035607257088,15,0,1,25,25,1640,'manual'
32768,0,0,40,32767,40,32769,'manual'
0,22,2013,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,28,32767,28,32769,'manual'
0,22,1973,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,28,32767,28,32769,'manual'
0,22,2003,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,28,32767,28,32769,'manual'
4611686035607257088,15,0,1,16,16,1641,'manual'
32768,0,0,53,32767,53,32769,'manual'
4611686035607257088,15,0,1,22,22,1642,'manual'
32768,0,0,67,32767,67,32769,'manual'
4611686027017322496,15,0,1,30,30,1643,'manual'
32768,13,0,0,0,0,1644,'manual'
0,15,0,25,25,25,1645,'auto'
32768,0,0,51,32767,51,32769,'manual'
4611686027017322496,15,0,1,25,25,1645,'manual'
32768,0,0,51,32767,51,32769,'manual'
4611686022722355200,15,0,1,20,20,1646,'manual'
32768,0,0,55,32767,55,32769,'manual'
4611686027017322496,15,0,1,20,20,1647,'manual'
32768,0,0,52,32767,52,32769,'manual'
4611686035607257088,15,0,1,20,20,1648,'manual'
32768,0,0,44,32767,44,32769,'manual'
4611686052787126272,15,0,1,37,37,1649,'manual'
32768,0,0,60,32767,60,32769,'manual'
4611686027017322496,15,0,1,44,44,1650,'manual'
32768,0,0,59,32767,59,32769,'manual'
32768,0,0,53,32767,53,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
32768,0,0,41,32767,41,32769,'manual'
0,10,1282,12,12,12,1653,'auto'
4611686035607257088,15,0,1,9,1,1799,'manual'
32768,0,0,39,32767,39,32769,'manual'
32768,0,0,39,32767,39,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
0,15,2396,1,28,15,1661,'auto'
4611686052787126288,0,0,1,1,1,1878,'manual'
0,15,2401,1,28,15,1661,'auto'
4611686022722355200,15,0,1,28,15,1661,'manual'
32768,0,0,45,32767,45,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
0,22,2013,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,15,2403,42,42,42,1810,'auto'
32768,0,0,42,32767,42,32769,'manual'
64,10,0,1,25,25,1663,'manual'
32768,0,0,34,32767,34,32770,'manual'
32768,0,0,34,32767,34,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
32768,0,0,34,32767,34,32770,'manual'
32768,0,0,31,32767,31,32770,'manual'
32768,0,0,31,32767,31,32770,'manual'
32768,0,0,49,32767,49,32770,'manual'
32768,0,0,46,32767,46,32770,'manual'
32768,0,0,37,32767,37,32770,'manual'
32768,0,0,37,32767,37,32770,'manual'
32768,0,0,46,32767,46,32769,'manual'
0,10,0,20,20,20,1674,'auto'
32768,0,0,46,32767,46,32769,'manual'
32768,0,0,46,32767,46,32769,'manual'
32768,0,0,49,32767,49,32770,'manual'
32768,0,0,46,32767,46,32770,'manual'
64,10,0,1,25,25,1663,'manual'
32768,0,0,34,32767,34,32770,'manual'
0,10,2409,1,1,1,1679,'auto'
32768,0,0,34,32767,34,32770,'manual'
0,10,1282,19,20,20,1680,'auto'
32768,0,0,51,32767,51,32769,'manual'
32768,0,0,51,32767,51,32769,'manual'
4611686035607257088,15,0,1,16,16,1682,'manual'
4611686052787126272,15,0,1,2,1,1692,'manual'
32768,0,0,47,32767,47,32769,'manual'
32768,0,0,56,32767,56,32769,'manual'
32768,0,0,34,32767,34,32769,'manual'
32768,0,0,34,32767,34,32769,'manual'
32768,0,0,34,32767,34,32769,'manual'
32768,0,0,34,32767,34,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
0,22,2214,1,32767,1,32769,'auto'
0,22,2219,1,32767,1,32769,'auto'
0,22,2224,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,52,32767,52,32769,'manual'
4611686035607257088,15,0,1,2,1,1692,'manual'
32768,0,0,47,32767,47,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
32768,0,0,30,32767,30,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,19,32767,19,32770,'manual'
0,10,0,15,15,15,1694,'auto'
32768,0,0,0,0,0,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32779,0,0,0,0,3,1519,'manual'
32768,0,0,19,32767,19,32769,'manual'
0,22,2348,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
0,22,2148,1,32767,1,32769,'auto'
0,22,2157,1,32767,1,32769,'auto'
0,15,2166,63,63,63,1627,'auto'
0,10,1294,24,27,24,1695,'auto'
32768,0,0,63,32767,63,32769,'manual'
32768,0,0,63,32767,63,32769,'manual'
0,15,2411,15,15,15,1703,'auto'
4611686052787126272,48,2415,1,15,1,1703,'manual'
0,15,2418,15,15,15,1703,'auto'
0,15,2420,15,15,15,1703,'auto'
0,48,2422,1,15,1,1696,'auto'
4611686052787126272,15,0,1,25,15,1703,'manual'
32768,0,0,34,32767,34,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
8,0,466,17,32767,17,32784,'manual'
2,0,466,17,32767,17,32785,'manual'
4,0,466,17,32767,17,32783,'manual'
32768,0,0,27,32767,27,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,25,32767,25,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,1943,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1953,1,2,1,32769,'auto'
0,22,1963,1,2,1,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
0,22,2337,1,32767,1,32769,'auto'
0,20,2428,51,32767,51,1441,'auto'
0,22,2200,51,32767,51,32769,'auto'
4611686052787126272,48,2434,1,14,14,1704,'manual'
4611686052787126272,48,2422,1,14,1,1704,'manual'
4611686052787126272,15,0,1,14,14,1704,'manual'
32768,0,0,51,32767,51,32769,'manual'
0,22,2224,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
32768,0,0,54,32767,54,32769,'manual'
0,10,0,42,42,42,1802,'auto'
32768,5,0,0,0,0,32780,'manual'
0,22,2224,1,32767,1,32769,'auto'
0,22,1524,1,32767,1,32769,'auto'
4611686052787126272,15,0,1,14,14,1711,'manual'
32768,0,0,46,32767,46,32769,'manual'
0,22,2437,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,32,32767,32,32769,'manual'
32768,0,0,32,32767,32,32769,'manual'
32768,0,0,32,32767,32,32769,'manual'
32768,0,0,32,32767,32,32769,'manual'
0,0,1294,20,21,20,1594,'auto'
32768,0,0,49,32767,49,32769,'manual'
32768,0,0,0,0,0,32777,'manual'
32768,0,0,0,0,0,32777,'manual'
0,22,2387,1,32767,1,32769,'auto'
0,49,0,12,12,12,1715,'auto'
32768,0,0,74,32767,74,32769,'manual'
0,22,2387,1,32767,1,32769,'auto'
0,49,0,20,20,20,1716,'auto'
32768,0,0,74,32767,74,32769,'manual'
0,22,2387,1,32767,1,32769,'auto'
0,22,2447,1,32767,1,32769,'auto'
0,22,2452,1,32767,1,32769,'auto'
0,22,2457,1,32767,1,32769,'auto'
0,22,2462,1,32767,1,32769,'auto'
32768,0,0,65,32767,65,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,19,32767,19,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,21,32767,21,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,22,32767,22,32769,'manual'
0,49,0,14,14,14,1721,'auto'
32768,0,0,60,32767,60,32769,'manual'
0,22,2467,1,32767,1,32769,'auto'
32768,0,0,60,32767,60,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
4611686035607257096,13,0,1,1,1,1851,'manual'
32768,0,0,41,32767,41,32769,'manual'
4611686027017322504,13,0,1,1,1,1851,'manual'
4611686035607257088,15,0,1,29,15,1724,'manual'
4611686052787126272,13,0,1,3,1,1692,'manual'
32768,0,0,49,32767,49,32769,'manual'
0,0,2171,20,20,20,1726,'auto'
64,0,0,20,20,20,1726,'manual'
16,0,0,20,20,20,1725,'manual'
0,22,2228,24,24,24,32769,'auto'
32768,0,0,47,32767,47,32769,'manual'
0,22,2228,4,4,4,32769,'auto'
32768,0,0,27,32767,27,32769,'manual'
0,15,2479,20,20,20,1776,'auto'
0,15,2487,20,20,20,1837,'auto'
0,15,2495,20,20,20,1819,'auto'
0,48,2503,1,20,1,1837,'auto'
8,13,0,30,50,30,1752,'manual'
4611686031312289792,13,0,1,50,26,1580,'manual'
4611686069966995456,13,0,1,50,26,1798,'manual'
4611686022722355200,13,0,1,50,26,1587,'manual'
4611686027017322496,1,0,1,50,26,1597,'manual'
4611686035607257088,13,0,1,50,26,1797,'manual'
4611686052787126272,13,0,1,50,26,1592,'manual'
32768,0,0,55,32767,55,32769,'manual'
0,22,2437,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
32768,0,0,37,32767,37,32769,'manual'
8,0,466,32,32767,32,32784,'manual'
2,0,466,32,32767,32,32785,'manual'
4,0,466,32,32767,32,32783,'manual'
32768,0,0,37,32767,37,32769,'manual'
8,0,466,32,32767,32,32784,'manual'
2,0,466,32,32767,32,32785,'manual'
4,0,466,32,32767,32,32783,'manual'
32768,0,0,37,32767,37,32769,'manual'
8,0,466,32,32767,32,32784,'manual'
2,0,466,32,32767,32,32785,'manual'
4,0,466,32,32767,32,32783,'manual'
32768,0,0,37,32767,37,32769,'manual'
0,22,2137,1,32767,1,32769,'auto'
0,22,2348,1,32767,1,32769,'auto'
32768,0,0,42,32767,42,32769,'manual'
0,0,1315,1,4,1,2182,'auto'
0,0,1327,1,4,1,2190,'auto'
0,0,1333,1,4,1,2188,'auto'
0,0,2,5,23,5,2168,'auto'
0,0,12,5,23,5,2175,'auto'
0,0,7,5,23,5,2173,'auto'
0,0,2,1,15,1,2168,'auto'
0,0,22,36,32767,45,32771,'auto'
144,2,32,36,36,36,345,'manual'
144,2,34,36,36,36,32787,'manual'
144,2,36,36,36,36,323,'manual'
144,2,38,36,36,36,327,'manual'
584,2,32,36,36,36,347,'manual'
32768,0,0,45,32767,45,32772,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,19,32767,19,32769,'manual'
4611686027017322496,15,0,1,27,14,1781,'manual'
32768,0,0,38,32767,38,32769,'manual'
0,22,2003,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,1973,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,2003,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,22,2148,1,32767,1,32769,'auto'
0,22,2157,1,32767,1,32769,'auto'
0,15,2166,35,35,35,1627,'auto'
0,10,1294,14,15,15,1745,'auto'
0,10,1602,14,15,15,1745,'auto'
32768,0,0,35,32767,35,32769,'manual'
32768,0,0,45,32767,45,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
0,22,1644,1,32767,1,32769,'auto'
32768,0,0,49,32767,49,32769,'manual'
0,22,1179,1,2,1,32769,'auto'
0,22,1186,1,2,1,32769,'auto'
0,22,1193,1,2,1,32769,'auto'
32768,0,0,24,32767,24,32769,'manual'
4611686035607257088,15,0,1,5,1,1784,'manual'
32768,0,0,33,32767,33,32769,'manual'
0,22,2437,1,2,1,32769,'auto'
0,0,1321,1,2,1,2205,'auto'
0,22,1983,1,2,1,32769,'auto'
0,22,1993,1,2,1,32769,'auto'
32768,0,0,30,32767,30,32769,'manual'
0,23,2509,16,16,16,2044,'auto'
0,23,2511,16,16,16,2046,'auto'
0,23,2513,16,16,16,2042,'auto'
0,23,2515,16,16,16,2040,'auto'
32768,0,0,49,32767,59,32769,'manual'
32768,0,0,59,32767,59,32769,'manual'
0,15,2517,1,32767,4,1778,'auto'
0,15,2057,1,32767,4,1778,'auto'
0,15,2059,1,32767,4,1778,'auto'
32779,0,0,0,0,52,320,'manual'
32779,0,0,0,0,93,595,'manual'
4611686031312289792,15,2521,1,19,1,1840,'manual'
4611686074261962752,0,0,1,19,1,1672,'manual'
4611686022722355200,15,0,1,19,1,1778,'manual'
4611686027017322496,13,2525,1,19,1,1829,'manual'
4611686052787126272,13,2525,1,19,1,1830,'manual'
4611686027017322496,15,0,1,19,1,1834,'manual'
4611686052787126284,50,0,1,19,1,1819,'manual'
4611686035607257100,16,0,1,19,1,1746,'manual'
512,2,0,1,19,1,1753,'manual'
4611686035607257600,15,0,1,19,1,1751,'manual'
32779,0,0,0,0,18,986,'manual'
32769,20,0,1,32767,1,1443,'manual'
32770,20,2040,1,32767,1,1450,'manual'
32770,20,2043,1,32767,1,1448,'manual'
32779,0,0,0,0,8,1339,'manual'
32779,0,0,0,0,8,1366,'manual'
16,21,0,1,9,1,1471,'manual'
32768,0,0,19,32767,19,32770,'manual'
4611686035607257088,13,0,1,2,1,1751,'manual'
32768,0,0,26,32767,26,32769,'manual'
0,22,1284,1,32767,1,32769,'auto'
0,15,2528,16,16,16,1759,'auto'
0,48,2532,1,16,1,1754,'auto'
4611686027017322496,10,0,1,15,15,1763,'manual'
